,project_id,winning_date,winning_notice_url,order_id,winning_order_cnt,project_winning_amt,supplier_name,supplier_addr,order_name,winning_amt,cadidate_name,buyer_name,buyer_addr,buyer_contact,buyer_phone,agency_name,agency_addr,agency_contact,agency_phone
139,卧龙政采公开-2022-19,2022年12月30日,http://hngp.gov.cn/henan/content?infoId=1334208&channelCode=H740602,1,1,,南阳市剑兴家用电器有限责任公司,南阳市宛城区张衡东路福润花园五号楼商铺,多联机空调采购,2635204.95,,南阳市第八中学校,南阳市北京路668号,张永川,13733137001,南阳大业招标代理有限公司,河南省南阳市雪峰西路桂花城门面房2楼37、38、39号,杨毅,18624773866
140,新乡政采竞谈-2022-44,,http://hngp.gov.cn/henan/content?infoId=1332985&channelCode=H680202,1,1,,河南恩西机床有限公司,郑州市金水区农业路60号附2号,数控专业五轴加工中心实训室二期建设，具体内容详见谈判文件第四章,1792000,,新乡职业技术学院,新乡市经济技术开发区经三路6号,贾艳瑞,13781980417,中大宇辰项目管理有限公司,河南省郑州市金水区金水东路与通泰路蓝天空港1-1-901,胡一凡,15515921890
141,豫财招标采购-2022-1365,2022年12月27日,http://hngp.gov.cn/henan/content?infoId=1332367&channelCode=H600102,1,1,,郑州柯锐德软件科技有限公司,郑州市金水区农业路72号2号楼11层1106号,教学用计算机实训室建设（详见招标文件）,1255465,,河南省驻马店财经学校,驻马店市盘龙山路2626号,代老师,0396-2814081,河南悦天工程咨询有限公司,郑州市东明路187号金成大厦B座10层,宋老师、李老师,13253553789
142,新乡政采竞谈-2022-43,,http://hngp.gov.cn/henan/content?infoId=1331269&channelCode=H680202,1,1,,河南绍荃科技有限公司,河南省郑州市中原区冉屯路 2号院4号楼  2单元30层 3003 号,新乡职业技术学院数控高水平专业群多轴加工实训室建设项目（二次）,1883600,,新乡职业技术学院,新乡市经济技术开发区经三路六号,贾艳瑞,13781980417,中金招标有限责任公司,郑东新区农业南路与正光北街交叉口招银大厦2号楼12层,刘美美,13253535030
143,豫财招标采购-2022-1428,2022年12月27日,http://hngp.gov.cn/henan/content?infoId=1331127&channelCode=H600102,"1,2",2,,"北京双洛红业科技有限公司,东软教育科技集团有限公司","北京市怀柔区雁栖经济开发区雁栖大街31号,辽宁省大连市甘井子区软件园路8-9号206室","郑州信息科技职业学院人工智能实训室建设项目,郑州信息科技职业学院人工智能实训室建设项目","1357000.00,3443000.00",,郑州信息科技职业学院,郑州市金水区龙子湖北路36号,赵老师,0371-58525358,河南省教育招标服务有限公司,河南省郑州市金水区花园路116号河南省农业科学院院内西南角原农信楼,陈奇,15225164375
144,商财采磋-2022-189,,http://hngp.gov.cn/henan/content?infoId=1330578&channelCode=H750605,,0,,,,,,,商丘市实验中学,商丘市梁园区凯旋中路96号,徐先生,13803709021,商丘市政府采购中心,商丘市南京路99号商丘市公共资源交易中心6楼,梁女士,0370-2853677
145,洛采公开-2022-270,2022年12月27日,http://hngp.gov.cn/henan/content?infoId=1330861&channelCode=H640102,1,1,,河南固睿智能科技有限公司,河南省郑州市高新技术产业开发区玉兰街 55 号郑州光机电产业园 A 区 1 号楼 218 室,招标文件及采购清单范围内的全部内容,1897000,,洛阳职业技术学院,洛阳市科技大道6号,雷先生,0379-62235733,正鼎工程咨询（河南）有限公司,洛阳市西工区王城大道与九都路交叉口申泰新世纪广场1号楼17楼,李女士,0379-63913787
146,南阳政采公开-2022-139,2022年12月21日,http://hngp.gov.cn/henan/content?infoId=1327593&channelCode=H740602,1,1,,南阳虹志科技发展有限公司,南阳市文化路200号,南阳市第十三中学校监控网络及录播教室建设项目,1316730,,南阳市第十三中学校,南阳市文化路616号,王盛林,18737705050,南阳市政府采购中心,南阳市范蠡东路与南都路交叉口市民服务中心中区3号楼5楼,蔡有良,61176169
147,豫财招标采购-2022-1097,2022年12月09日,http://hngp.gov.cn/henan/content?infoId=1327561&channelCode=H600102,"1,2",2,,"河南恩慧物业管理有限公司,广州市佳宁高科物业管理有限公司","河南省郑州市二七区政通路66号院2号楼6层625号,广州市越秀区大新路278号四楼402室","河南工业大学6号楼31号楼物业服务项目,河南工业大学8号楼物业服务项目","2343600.00,2106989.28",,河南工业大学,郑州市高新技术开发区莲花街100号,王老师,0371-67758908,河南省公共资源交易中心,郑州市经二路12号,唐老师、申老师,0371-65915561hnggzyzfcg1@126.com
148,新乡政采竞谈-2022-49,,http://hngp.gov.cn/henan/content?infoId=1327408&channelCode=H680202,1,1,,浙江科雄电子科技有限公司,浙江省金华市武义县白洋街道桂花路 34 号,新乡职业技术学院协作机器人实训室建设项目,1476000,,新乡职业技术学院,新乡市经济技术开发区经三路六号,邢晓莉,13837359172,中金招标有限责任公司,郑东新区农业南路与正光北街交叉口招银大厦2号楼12层,刘美美,13253535030
149,2022-11-25,2022年12月19日,http://hngp.gov.cn/henan/content?infoId=1326962&channelCode=H740602,1,1,,中及御龙建设有限公司,河南省南阳市卧龙区黄渠河村南阳御水实业有限公司2幢办公楼,桐柏县中等职业学校标准化建设项目（二次）,7344557,,桐柏县中等职业学校,桐柏县中源路与安澜路交叉口北420米,孙晓路,13598250965,河南津恒工程管理有限公司,南阳市范蠡东路儒林星座C709室,王松,18639821002
150,,,http://hngp.gov.cn/henan/content?infoId=1325240&channelCode=H601401,,0,,,,,,,,,,,,,,
151,,,http://hngp.gov.cn/henan/content?infoId=1325238&channelCode=H601401,,0,,,,,,,,,,,,,,
152,郑财招标采购-2022-344,2022年12月15日,http://hngp.gov.cn/henan/content?infoId=1324560&channelCode=H610102,1,1,,河南至贤教育科技有限公司,郑州市二七区航海中路100-19号11楼1104号,郑州旅游职业学院软件开发实训室升级改造项目,1812600,,郑州旅游职业学院,郑州市郑东新区金龙路188号,姬晖,0371-61130116,河南万为项目咨询管理有限公司,郑州市郑东新区永和龙子湖广场A座813室,赵婷婷,0371-6163030315890624891
153,,,http://hngp.gov.cn/henan/content?infoId=1324136&channelCode=H650203,,0,,,,,,,平顶山市财经学校,平顶山市神马大道中段南25号,朱先生,0375-3992306,河南华威建设工程技术咨询事务所有限公司,郑州市航海路淮南街交叉口19号楼2单元10层北2号,张先生,18749662985
154,豫财招标采购-2022-1301,2022年12月13日,http://hngp.gov.cn/henan/content?infoId=1323484&channelCode=H600102,1,1,,河南梯度科技有限公司,河南省郑州市郑东新区永平路康平路郑东商业中心B区3幢503室,数字影像技术专业教学实训室项目,1839000,,河南省驻马店财经学校,驻马店市盘龙山北路2626号,代老师,0396-2814081,欧邦工程管理集团有限公司,郑州市金水区经三路北85号3号楼13层03号,郝玉杰,0371-55053711/15238348893
155,驻政采购-2022-11-30,2022年12月14日,http://hngp.gov.cn/henan/content?infoId=1323065&channelCode=H780602,"1,2,3,4",4,,"河南延河教育科技有限公司,中移建设有限公司,河南亿智捷工贸有限公司,河南思学科教设备有限公司","河南省郑州市郑东新区盛和街1号院,北京市海淀区北蜂窝路18号,河南省周口市项城市团结南路与百米大道交叉口南 100 米,项城市团结南路","机电一体化（工业机器人）实训室,食品安全检测实训室,大数据与财会实训室,数据恢复及检测实训室","1415000.00,1077400.00,1474078.00,1537248.00",,河南省驻马店农业学校,驻马店市开发区盘龙山路2668号,罗先生,13839913728,河南恒越工程咨询有限公司,驻马店市淮河大道与蔡都路交叉口华尔大厦B座21层,王先生,13903965259
156,豫财招标采购-2022-1269,2022年12月14日,http://hngp.gov.cn/henan/content?infoId=1324068&channelCode=H600102,"1,2,3",3,,"河南中徕测绘服务有限公司,河南星辰测绘有限公司,上海华测导航技术股份有限公司","河南省郑州市中原区嵩山北路222号天龙大厦十楼1006B,河南省郑州市二七区嵩山南路262号亚星时代广场1号楼13层1308室,上海市青浦区徐泾镇高泾路599号C座","包A：精密数字水准仪，全站扫描仪，三维数据采集系统；,,包C：普通数字水准仪，视觉RTK；","2292000.00,2287600.00,918600.00",,黄河水利职业技术学院,开封市龙亭区东京大道,刘老师、于老师,0371-23658039,河南英典工程管理有限公司,郑州市金水区经三路北26号思达数码大厦九楼,杨梦昭、焦学政,0371-5855806115690876253
157,豫财招标采购-2022-1341,2022年12月13日,http://hngp.gov.cn/henan/content?infoId=1322552&channelCode=H600102,1,1,,河南省信息咨询设计研究有限公司,郑州市花园路63号1号楼,详见招标文件第五章采购需求,7984560,,河南交通职业技术学院,河南省郑州市郑东新区白沙职教园区通惠路259号,李老师,0371-60868460,河南正禄招标代理有限公司,河南省郑州市郑东新区白沙镇通惠路与白沙路交叉口东盛广场9层01号,陈诗涵,0371-53301569
158,豫财招标采购-2022-592,2022年12月13日,http://hngp.gov.cn/henan/content?infoId=1322302&channelCode=H600102,1,1,,郑州麦尖电子科技有限公司,郑州市惠济区兴南街1号院5号楼3单元2层3号,多功能教学终端,10580000,,安阳师范学院,安阳市弦歌大道436号,贺老师,0372-3300550,河南省科教仪器设备招标有限公司,郑州市金水区顺河路17号,曾老师,0371-66325700
159,2022-11-8,2022年12月12日,http://hngp.gov.cn/henan/content?infoId=1321702&channelCode=D600104,"1,2,3,4",4,,"河南精瑞教育科技有限公司,河南唐韵科技有限公司,河南天顿电子科技有限公司,郑州京慧越科技有限公司","河南省郑州市高新技术产业开发区白桦街72号10幢1单元4层11号,郑州市金水路32号院1号楼2单元20层2203号,河南省郑州市高新技术产业开发区国槐街32号1幢3单元4层962号房,河南省郑州市金水区杨金科教园区河南信息安全产业示范基地4号楼科大讯飞郑州产业加速中心5层506室","会计事务“岗课赛证”实践教学中心建设项目,计算机网络信息安全实训室建设项目,工业机器人装调及认证中心建设项目,电子商务产教融合人才培养基地项目","1206680.00,1379800.00,2819880.00,2549620.00",,柘城职业技术学校,柘城县黄山路北段,崔先生,13849661776,河南联达工程管理有限公司,郑州市二七区淮河路绿云小康住宅2号楼1606号,张先生,17530777070
160,,,http://hngp.gov.cn/henan/content?infoId=1316749&channelCode=H601401,,0,,,,,,,,,,,,,,
161,,,http://hngp.gov.cn/henan/content?infoId=1316747&channelCode=H601401,,0,,,,,,,,,,,,,,
162,豫财招标采购-2022-824,2022年12月06日,http://hngp.gov.cn/henan/content?infoId=1315122&channelCode=H600102,"1,2",2,,"河南嵩铭智能科技有限公司,河南拓维尔科技有限公司","河南省郑州市管城回族区中州大道1899号28号楼8层31号,河南省郑州市二七区丹枫路6号院1单元14层1407号","小间距LED立体大屏,","3674400.00,3343700.00",,河南机电职业学院,新郑市龙湖镇泰山路与郑新路交叉口西200米路南,王老师,0371-85901013,河南省科教仪器设备招标有限公司,郑州市金水区顺河路17号（顺河路与东明路交叉口向西150米路南）,邹老师,0371-66364470
163,豫财招标采购-2022-979,2022年12月08日,http://hngp.gov.cn/henan/content?infoId=1313968&channelCode=H600102,1,1,,河南凯普计算机技术有限公司,河南自贸试验区郑州片区(郑东)东风东路西康平路南01栋5层51号,河南林业职业学院林业有害生物检测监测技术研究中心项目,2827300,,河南林业职业学院,洛阳市瀍河回族区中州东路2号,王老师,0379-61129334,河南筠森建设工程管理有限公司,洛阳市涧西区周山大道西元国际17号楼602室,刘女士,0379-60854556
164,郑财招标采购-2022-308,2022年12月08日,http://hngp.gov.cn/henan/content?infoId=1314364&channelCode=H610102,1,1,,河南东方美佳实业有限公司,郑州市管城区西大街238号院2号楼17层附53号,航测智能一体化实训室建设,3956000,,郑州市经济贸易学校,郑州市红旗路1号,张克强,0371-85966190,河南省伟信招标管理咨询有限公司,郑州市郑东新区东风南路与创业路交叉口绿地中心北塔16楼,李金秋董辛鹏,0371-65528292
165,卧龙政采公开-2022-22,2022年12月08日,http://hngp.gov.cn/henan/content?infoId=1314519&channelCode=H740602,1,1,,武汉宏创兴恒技术工程有限公司,武汉市洪山区洪山乡名士一号4号楼1101室,采购计算机设备及周边产品一批,3417630,,南阳市第五完全学校,河南省南阳市卧龙区七里园乡大屯村南都路与杜诗路交叉口区域,刘闯,15713832583,河南合旺工程管理咨询有限公司,南阳市宛城区孔明路鑫泰嘉园7号楼2层,王冬冬,17637789567
166,豫财招标采购-2022-1122,2022年12月06日,http://hngp.gov.cn/henan/content?infoId=1312562&channelCode=H600102,1,1,,领航信息科技有限公司,河南自贸试验区郑州片区（郑东）商务内环路15号14层1402号,河南工学院本科高校转型发展与服务经济社会发展（智慧教室升级建设）项目,2110873,,河南工学院,河南省新乡市平原路东段699号,赵老师,0373-3691035,河南省教育招标服务有限公司,河南省郑州市金水区花园路与农业路交叉口北100米路西河南省农业科学院农信楼一楼,翟向阳姚刚候雷胜,0371-56058512\13\19
167,豫财招标采购-2022-1241,2022年12月02日,http://hngp.gov.cn/henan/content?infoId=1312273&channelCode=H600102,1,1,,河南省哲浩电子技术有限公司,郑州市金水区信息学院路8号院3号楼1单元5层9号,河南师范大学2022年中央财政智慧教学环境建设(一期)项目,4773914,,河南师范大学,河南省新乡市建设东路46号,王老师,0373-3326357,河南省公共资源交易中心,郑州市经二路12号,唐老师申老师,0371-65915561hnggzyzfcg1@126.com
